Datetime,Open,High,Low,Close,Volume
2023-10-28T04:00:00.000+0000,34060.2,34188.0,34020.8,34086.2,204.40470241
2023-10-28T06:00:00.000+0000,34086.2,34115.8,34036.8,34047.1,157.71841324
2023-10-28T08:00:00.000+0000,34047.2,34112.6,34032.4,34085.6,191.06684162
2023-10-28T10:00:00.000+0000,34085.7,34509.3,34072.0,34176.4,682.22662301
2023-10-28T12:00:00.000+0000,34176.5,34212.3,33932.3,34130.9,488.73447286
2023-10-28T14:00:00.000+0000,34132.1,34235.0,34047.5,34192.2,238.4316376
2023-10-28T16:00:00.000+0000,34192.2,34192.2,34080.9,34132.9,121.01812024
2023-10-28T18:00:00.000+0000,34133.0,34219.9,34076.7,34112.7,95.86430611
2023-10-28T20:00:00.000+0000,34112.7,34192.9,34093.0,34190.7,93.32156652
2023-10-28T22:00:00.000+0000,34190.7,34190.7,34065.1,34080.9,143.34353424
2023-10-29T00:00:00.000+0000,34081.0,34099.8,33950.0,34006.3,283.22339551
2023-10-29T02:00:00.000+0000,34006.4,34030.2,33957.4,33974.3,78.03997172
2023-10-29T04:00:00.000+0000,33974.4,34047.1,33933.1,34031.3,96.69828298
2023-10-29T06:00:00.000+0000,34031.3,34136.5,34014.9,34082.4,122.24940414
2023-10-29T08:00:00.000+0000,34081.1,34285.8,34080.0,34210.2,429.31613584
2023-10-29T10:00:00.000+0000,34213.7,34330.1,34152.0,34251.2,194.58982399
2023-10-29T12:00:00.000+0000,34254.2,34522.8,34254.2,34376.8,525.33142716
2023-10-29T14:00:00.000+0000,34376.8,34561.8,34326.7,34448.3,440.23221357
2023-10-29T16:00:00.000+0000,34448.4,34748.3,34370.0,34561.5,541.1015049
2023-10-29T18:00:00.000+0000,34561.6,34745.4,34516.7,34562.7,520.58924788
2023-10-29T20:00:00.000+0000,34562.7,34653.6,34402.8,34437.2,262.1766265
2023-10-29T22:00:00.000+0000,34436.3,34720.8,34432.8,34525.6,437.83162006
2023-10-30T00:00:00.000+0000,34525.7,34569.9,34410.1,34423.2,210.51556669
2023-10-30T02:00:00.000+0000,34423.2,34423.2,34191.8,34272.3,524.16802595
2023-10-30T04:00:00.000+0000,34272.4,34347.7,34225.2,34253.3,174.10878143
2023-10-30T06:00:00.000+0000,34253.3,34343.8,34124.0,34195.7,425.44427463
2023-10-30T08:00:00.000+0000,34193.8,34678.5,34161.8,34532.5,757.04117684
2023-10-30T10:00:00.000+0000,34532.5,34658.1,34424.8,34608.5,416.39466747
2023-10-30T12:00:00.000+0000,34612.4,34849.9,34474.8,34660.8,849.90458888
2023-10-30T14:00:00.000+0000,34660.8,34833.9,34557.0,34658.2,729.4552053
2023-10-30T16:00:00.000+0000,34658.3,34658.3,34060.3,34308.4,991.30780999
2023-10-30T18:00:00.000+0000,34309.1,34440.0,34265.1,34433.2,386.9428276
2023-10-30T20:00:00.000+0000,34436.4,34572.8,34321.3,34531.5,303.68043027
2023-10-30T22:00:00.000+0000,34532.0,34545.6,34450.2,34475.2,164.71393755
2023-10-31T00:00:00.000+0000,34477.5,34605.6,34395.4,34449.2,298.86430699
2023-10-31T02:00:00.000+0000,34449.2,34464.0,34201.4,34207.3,421.38968107
2023-10-31T04:00:00.000+0000,34208.3,34333.2,34163.5,34280.0,234.56121138
2023-10-31T06:00:00.000+0000,34278.7,34347.5,34088.0,34144.3,491.34995036
2023-10-31T08:00:00.000+0000,34144.3,34456.9,34035.7,34414.3,862.569471
2023-10-31T10:00:00.000+0000,34414.4,34533.2,34356.6,34487.2,480.62879296
2023-10-31T12:00:00.000+0000,34487.2,34511.8,34143.2,34206.8,675.53431703
2023-10-31T14:00:00.000+0000,34207.6,34365.0,34125.3,34272.1,1038.9706118
2023-10-31T16:00:00.000+0000,34272.2,34506.3,34222.3,34379.2,603.34686105
2023-10-31T18:00:00.000+0000,34381.0,34590.3,34341.8,34539.3,474.40061439
2023-10-31T20:00:00.000+0000,34539.4,34722.0,34429.2,34476.5,604.43694822
2023-10-31T22:00:00.000+0000,34476.5,34661.4,34444.4,34640.2,308.10417496
2023-11-01T00:00:00.000+0000,34640.2,34666.2,34468.9,34493.9,387.54305535
2023-11-01T02:00:00.000+0000,34493.9,34495.2,34400.2,34419.7,208.72873191
2023-11-01T04:00:00.000+0000,34419.6,34466.0,34332.2,34351.6,169.21964977
2023-11-01T06:00:00.000+0000,34351.7,34498.9,34319.8,34449.4,258.92191527
2023-11-01T08:00:00.000+0000,34449.4,34491.6,34411.5,34483.2,344.75868033
2023-11-01T10:00:00.000+0000,34483.2,34483.2,34343.2,34422.5,329.21194881
2023-11-01T12:00:00.000+0000,34425.4,35196.1,34345.6,34590.2,2002.65588085
2023-11-01T14:00:00.000+0000,34593.3,34656.2,34081.4,34292.5,1157.62321004
2023-11-01T16:00:00.000+0000,34292.5,34540.6,34280.6,34510.1,657.06677503
2023-11-01T18:00:00.000+0000,34515.9,34735.0,34438.0,34562.1,1084.51077483
2023-11-01T20:00:00.000+0000,34562.1,35631.9,34540.2,35374.3,1870.59692871
2023-11-01T22:00:00.000+0000,35378.4,35530.0,35191.3,35418.1,697.80873082
2023-11-02T00:00:00.000+0000,35418.1,35640.0,35360.1,35567.4,577.94305023
2023-11-02T02:00:00.000+0000,35567.4,35983.4,35515.9,35568.2,860.73950809
2023-11-02T04:00:00.000+0000,35569.5,35599.8,35154.3,35198.8,575.7586027
2023-11-02T06:00:00.000+0000,35198.8,35352.8,35068.9,35281.9,479.35326062
2023-11-02T08:00:00.000+0000,35280.2,35409.9,35100.1,35372.8,463.99998265
2023-11-02T10:00:00.000+0000,35372.9,35477.5,35308.2,35373.1,415.12617309
2023-11-02T12:00:00.000+0000,35373.1,35458.1,34545.7,34927.3,1132.64380688
2023-11-02T14:00:00.000+0000,34928.8,35020.0,34540.1,34637.1,1396.64907724
2023-11-02T16:00:00.000+0000,34637.2,34782.3,34303.8,34770.9,987.13071543
2023-11-02T18:00:00.000+0000,34771.0,35018.7,34721.5,34989.8,435.97622613
2023-11-02T20:00:00.000+0000,34997.6,35095.3,34822.4,34920.0,563.52388401
2023-11-02T22:00:00.000+0000,34922.9,34938.1,34707.7,34938.1,336.26880014
2023-11-03T00:00:00.000+0000,34938.1,34939.4,34370.8,34594.2,888.22787591
2023-11-03T02:00:00.000+0000,34594.2,34708.7,34550.9,34680.2,294.74007869
2023-11-03T04:00:00.000+0000,34680.2,34694.4,34310.6,34537.7,609.65754731
2023-11-03T06:00:00.000+0000,34537.7,34563.8,34354.6,34464.2,311.34617281
2023-11-03T08:00:00.000+0000,34464.1,34608.4,34197.0,34258.9,952.12159128
2023-11-03T10:00:00.000+0000,34259.0,34278.7,34117.0,34250.4,667.74996489
2023-11-03T12:00:00.000+0000,34250.4,34580.0,34147.5,34566.0,812.79589415
2023-11-03T14:00:00.000+0000,34566.0,34847.2,34497.9,34758.5,922.66560655
2023-11-03T16:00:00.000+0000,34758.6,34822.6,34322.9,34421.4,724.23282098
2023-11-03T18:00:00.000+0000,34422.9,34606.1,34350.5,34524.2,563.26184759
2023-11-03T20:00:00.000+0000,34526.2,34698.1,34483.5,34599.3,331.01791808
2023-11-03T22:00:00.000+0000,34597.2,34741.4,34562.6,34708.3,195.62210019
2023-11-04T00:00:00.000+0000,34708.3,34777.6,34630.9,34764.8,271.93173847
2023-11-04T02:00:00.000+0000,34764.8,34777.6,34642.6,34703.3,127.25601788
2023-11-04T04:00:00.000+0000,34703.3,34756.9,34585.0,34756.8,216.32369992
2023-11-04T06:00:00.000+0000,34756.9,35015.5,34719.3,34763.2,609.19160346
2023-11-04T08:00:00.000+0000,34763.2,34876.4,34715.0,34753.4,463.53743467
2023-11-04T10:00:00.000+0000,34753.5,34798.6,34679.5,34709.9,282.1716108
2023-11-04T12:00:00.000+0000,34709.9,34759.2,34655.2,34700.2,159.13602476
2023-11-04T14:00:00.000+0000,34700.3,34800.0,34644.6,34709.1,223.52028214
2023-11-04T16:00:00.000+0000,34709.2,34768.2,34690.3,34760.3,184.36477995
2023-11-04T18:00:00.000+0000,34760.3,34791.2,34722.9,34726.6,121.11784821
2023-11-04T20:00:00.000+0000,34726.7,34887.6,34706.9,34795.5,178.87149244
2023-11-04T22:00:00.000+0000,34795.5,35254.0,34795.5,35061.2,779.6070676
2023-11-05T00:00:00.000+0000,35061.3,35082.2,34927.3,35060.1,379.81451345
2023-11-05T02:00:00.000+0000,35061.0,35300.8,34936.6,35270.7,443.36762196
2023-11-05T04:00:00.000+0000,35272.5,35302.0,35121.3,35160.1,482.19803965
2023-11-05T06:00:00.000+0000,35161.3,35175.3,35043.1,35162.3,198.38784898
2023-11-05T08:00:00.000+0000,35162.4,35189.3,35010.2,35096.2,442.38817473
2023-11-05T10:00:00.000+0000,35096.2,35153.1,35038.6,35087.3,268.36396783
2023-11-05T12:00:00.000+0000,35087.4,35164.4,34766.3,34826.9,625.87351433
2023-11-05T14:00:00.000+0000,34829.9,34934.5,34787.1,34885.3,497.16735268
2023-11-05T16:00:00.000+0000,34885.3,35271.8,34868.2,35069.6,557.34997035
2023-11-05T18:00:00.000+0000,35069.5,35111.9,34965.4,34986.9,240.7949666
2023-11-05T20:00:00.000+0000,34986.9,35086.1,34414.9,34640.2,525.06557657
2023-11-05T22:00:00.000+0000,34644.4,35389.1,34629.6,35011.9,715.57747938
2023-11-06T00:00:00.000+0000,35011.9,35116.9,34841.4,34875.0,493.20609064
2023-11-06T02:00:00.000+0000,34875.1,34993.7,34831.9,34978.0,317.42368897
2023-11-06T04:00:00.000+0000,34978.0,35023.3,34730.4,34810.1,386.56996049
2023-11-06T06:00:00.000+0000,34809.5,34921.1,34764.2,34904.1,236.0516587
2023-11-06T08:00:00.000+0000,34904.1,35122.8,34827.4,35121.2,578.64106084
2023-11-06T10:00:00.000+0000,35121.1,35274.2,35090.7,35236.5,633.19827151
2023-11-06T12:00:00.000+0000,35236.6,35254.9,34900.2,35027.1,759.35670377
2023-11-06T14:00:00.000+0000,35027.1,35212.5,35025.1,35075.4,599.32578992
2023-11-06T16:00:00.000+0000,35075.4,35108.8,34899.4,34977.1,515.45018247
2023-11-06T18:00:00.000+0000,34977.1,35093.0,34809.9,35056.1,356.3260187
2023-11-06T20:00:00.000+0000,35056.3,35065.2,34900.0,35018.4,283.53006273
2023-11-06T22:00:00.000+0000,35021.8,35144.9,34944.8,35043.8,254.42792991
2023-11-07T00:00:00.000+0000,35044.6,35051.9,34823.4,34942.7,394.73001537
2023-11-07T02:00:00.000+0000,34942.7,34971.8,34801.1,34917.6,290.01691675
2023-11-07T04:00:00.000+0000,34917.6,34935.7,34825.0,34910.4,248.82522304
2023-11-07T06:00:00.000+0000,34910.4,34973.5,34860.1,34937.4,240.09929629
2023-11-07T08:00:00.000+0000,34937.5,34974.1,34688.6,34791.8,623.85312819
2023-11-07T10:00:00.000+0000,34791.9,34792.3,34552.1,34629.6,953.34765525
2023-11-07T12:00:00.000+0000,34629.7,34773.2,34523.1,34773.2,567.63972177
2023-11-07T14:00:00.000+0000,34774.2,34839.9,34631.0,34720.0,702.88894599
2023-11-07T16:00:00.000+0000,34720.0,34858.8,34565.7,34853.4,467.70623411
2023-11-07T18:00:00.000+0000,34853.4,35570.4,34843.7,35451.4,1595.42016602
2023-11-07T20:00:00.000+0000,35452.8,35887.9,35349.0,35475.4,1182.07551052
2023-11-07T22:00:00.000+0000,35475.4,35480.1,35200.1,35400.1,656.35363989
2023-11-08T00:00:00.000+0000,35400.2,35418.0,35246.0,35372.6,270.98965124
2023-11-08T02:00:00.000+0000,35372.7,35381.5,35226.6,35267.9,282.12516636
2023-11-08T04:00:00.000+0000,35268.0,35361.9,35237.9,35255.6,230.69746667
2023-11-08T06:00:00.000+0000,35255.6,35309.2,35162.4,35222.8,259.6276432
2023-11-08T08:00:00.000+0000,35222.8,35330.0,35180.8,35290.1,517.74657683
2023-11-08T10:00:00.000+0000,35290.1,35434.9,35287.5,35330.8,386.75349389
2023-11-08T12:00:00.000+0000,35330.9,35463.9,35300.1,35413.9,359.49546383
2023-11-08T14:00:00.000+0000,35414.0,35430.6,35100.0,35223.5,603.90543756
2023-11-08T16:00:00.000+0000,35223.6,35480.9,35183.9,35313.6,513.93919073
2023-11-08T18:00:00.000+0000,35313.7,35763.7,35283.6,35620.0,711.35831656
2023-11-08T20:00:00.000+0000,35622.1,35923.5,35391.3,35582.8,1100.35874274
2023-11-08T22:00:00.000+0000,35581.2,36110.4,35574.4,35626.7,1267.0830077
2023-11-09T00:00:00.000+0000,35623.0,36084.1,35539.8,35908.0,726.48507254
2023-11-09T02:00:00.000+0000,35908.0,36617.1,35848.9,36440.4,1461.06585911
2023-11-09T04:00:00.000+0000,36439.6,36856.8,36418.1,36573.6,775.44480726
2023-11-09T06:00:00.000+0000,36573.6,36799.9,36521.0,36536.8,531.31507482
2023-11-09T08:00:00.000+0000,36536.9,36843.1,36532.9,36837.1,622.86009009
2023-11-09T10:00:00.000+0000,36837.1,36994.8,36647.3,36806.9,630.60840378
2023-11-09T12:00:00.000+0000,36807.0,37177.1,36762.9,37170.1,873.91355909
2023-11-09T14:00:00.000+0000,37170.1,37996.0,37059.6,37090.3,2515.00015009
2023-11-09T16:00:00.000+0000,37090.4,37218.5,35634.0,36625.5,3585.733758
2023-11-09T18:00:00.000+0000,36625.5,36625.5,36152.9,36379.5,800.17158294
2023-11-09T20:00:00.000+0000,36379.4,36741.1,36139.7,36528.4,962.57176526
2023-11-09T22:00:00.000+0000,36528.5,36780.0,36498.0,36704.9,662.51375617
2023-11-10T00:00:00.000+0000,36707.1,36763.6,36453.2,36688.5,494.30546855
2023-11-10T02:00:00.000+0000,36688.6,36915.1,36606.9,36734.4,345.4347009
2023-11-10T04:00:00.000+0000,36734.5,36811.1,36640.1,36756.7,339.72909572
2023-11-10T06:00:00.000+0000,36754.4,36769.1,36435.4,36443.1,337.07807372
2023-11-10T08:00:00.000+0000,36443.2,36563.1,36317.8,36554.6,352.25479253
2023-11-10T10:00:00.000+0000,36554.7,37150.0,36500.5,37074.1,718.3954261
2023-11-10T12:00:00.000+0000,37078.9,37253.0,36826.4,36957.6,847.16836325
2023-11-10T14:00:00.000+0000,36960.6,37177.1,36837.3,37084.4,745.34243081
2023-11-10T16:00:00.000+0000,37084.4,37453.0,37084.4,37201.0,627.35343711
2023-11-10T18:00:00.000+0000,37201.2,37428.5,37152.7,37234.2,318.96274831
2023-11-10T20:00:00.000+0000,37234.3,37378.5,37077.2,37271.6,284.39859765
2023-11-10T22:00:00.000+0000,37271.6,37539.8,37160.8,37298.1,374.49239562
2023-11-11T00:00:00.000+0000,37298.1,37394.2,37012.0,37055.1,440.470878
2023-11-11T02:00:00.000+0000,37055.2,37117.2,36900.3,37037.1,281.83531085
2023-11-11T04:00:00.000+0000,37037.2,37130.2,36924.6,37072.6,260.69988446
2023-11-11T06:00:00.000+0000,37074.5,37130.4,36941.2,37007.1,149.74691841
2023-11-11T08:00:00.000+0000,37007.1,37061.0,36935.0,37028.6,201.00458194
2023-11-11T10:00:00.000+0000,37028.6,37028.6,36913.2,36991.9,99.67841293
2023-11-11T12:00:00.000+0000,36991.9,37192.1,36954.6,37138.7,194.74041484
2023-11-11T14:00:00.000+0000,37140.0,37268.6,37033.4,37049.2,295.24775135
2023-11-11T16:00:00.000+0000,37049.3,37174.1,37031.2,37111.0,209.0547269
2023-11-11T18:00:00.000+0000,37111.1,37177.4,37078.1,37152.1,111.83228627
2023-11-11T20:00:00.000+0000,37152.2,37152.2,36905.0,36981.3,176.96365888
2023-11-11T22:00:00.000+0000,36981.4,37155.1,36650.4,37133.8,427.26143029
2023-11-12T00:00:00.000+0000,37133.9,37183.8,36730.3,36952.7,451.35163615
2023-11-12T02:00:00.000+0000,36952.8,36988.0,36849.8,36988.0,164.93073257
2023-11-12T04:00:00.000+0000,36988.0,37117.2,36913.5,37109.1,133.53058766
2023-11-12T06:00:00.000+0000,37109.2,37172.4,37080.0,37129.7,164.00727579
2023-11-12T08:00:00.000+0000,37129.7,37131.4,37029.2,37056.9,158.03863015
2023-11-12T10:00:00.000+0000,37056.9,37128.1,37033.6,37055.8,92.21953413
2023-11-12T12:00:00.000+0000,37055.8,37128.6,36935.2,37067.4,255.63262049
2023-11-12T14:00:00.000+0000,37070.1,37218.7,37070.1,37153.9,235.33253367
2023-11-12T16:00:00.000+0000,37154.0,37184.3,37067.9,37078.9,97.17297403
2023-11-12T18:00:00.000+0000,37078.9,37200.0,37052.7,37098.2,161.51394929
2023-11-12T20:00:00.000+0000,37098.2,37193.8,37081.5,37157.7,91.43272307
2023-11-12T22:00:00.000+0000,37157.7,37206.5,36938.9,37067.7,206.08285457
2023-11-13T00:00:00.000+0000,37067.7,37421.4,36955.6,37192.5,460.47976907
2023-11-13T02:00:00.000+0000,37192.5,37256.5,36858.1,36917.7,369.62144216
2023-11-13T04:00:00.000+0000,36917.8,36958.2,36813.3,36917.8,317.91980907
2023-11-13T06:00:00.000+0000,36917.8,37043.3,36765.0,36958.4,262.33440948
2023-11-13T08:00:00.000+0000,36958.5,37041.8,36916.6,36986.0,186.26253522
2023-11-13T10:00:00.000+0000,36986.0,36997.4,36696.2,36811.7,363.39889694
2023-11-13T12:00:00.000+0000,36811.8,36949.5,36640.9,36826.8,450.61914883
2023-11-13T14:00:00.000+0000,36826.9,36910.7,36543.0,36841.4,888.68611571
2023-11-13T16:00:00.000+0000,36841.3,37030.6,36620.6,36671.9,616.06257991
2023-11-13T18:00:00.000+0000,36671.9,36844.8,36603.6,36844.8,264.80589331
2023-11-13T20:00:00.000+0000,36844.8,36875.3,36340.4,36483.4,814.02913813
2023-11-13T22:00:00.000+0000,36483.4,36606.6,36442.9,36467.0,295.67639201
2023-11-14T00:00:00.000+0000,36467.0,36467.8,36197.3,36327.4,596.92692504
2023-11-14T02:00:00.000+0000,36327.5,36486.6,36327.5,36444.4,187.52095649
2023-11-14T04:00:00.000+0000,36444.4,36628.2,36379.9,36628.2,163.52828493
2023-11-14T06:00:00.000+0000,36628.2,36713.4,36589.4,36687.2,221.44593118
2023-11-14T08:00:00.000+0000,36687.1,36746.9,36478.2,36481.8,323.57758443
2023-11-14T10:00:00.000+0000,36481.8,36534.0,36241.7,36263.4,550.7068762
2023-11-14T12:00:00.000+0000,36263.5,36663.2,36201.2,36502.2,790.96631767
2023-11-14T14:00:00.000+0000,36502.2,36691.1,35807.0,36147.3,882.69188969
2023-11-14T16:00:00.000+0000,36147.4,36417.2,36071.4,36091.7,556.10624055
2023-11-14T18:00:00.000+0000,36093.0,36125.4,34655.1,35295.1,1898.75761102
2023-11-14T20:00:00.000+0000,35295.1,35615.8,35220.0,35573.0,573.32984196
2023-11-14T22:00:00.000+0000,35575.5,35673.3,35449.5,35548.2,302.49244871
2023-11-15T00:00:00.000+0000,35547.3,35662.1,35417.2,35428.6,336.24297181
2023-11-15T02:00:00.000+0000,35428.6,35512.6,35363.4,35382.5,310.65715414
2023-11-15T04:00:00.000+0000,35382.5,35612.8,35375.9,35598.2,164.34558346
2023-11-15T06:00:00.000+0000,35598.2,35661.0,35525.1,35577.2,178.72668254
2023-11-15T08:00:00.000+0000,35577.2,35951.6,35577.2,35784.6,371.57853777
2023-11-15T10:00:00.000+0000,35784.6,36278.2,35750.1,36236.4,478.74825128
2023-11-15T12:00:00.000+0000,36236.5,36395.0,36012.2,36100.9,652.02247193
2023-11-15T14:00:00.000+0000,36101.0,36415.8,36013.5,36406.6,520.04206638
2023-11-15T16:00:00.000+0000,36406.6,36554.5,36253.3,36494.7,678.9824549
2023-11-15T18:00:00.000+0000,36494.7,37773.8,36452.9,37495.1,2119.41607958
2023-11-15T20:00:00.000+0000,37499.0,37842.1,37312.1,37628.7,1070.04663318
2023-11-15T22:00:00.000+0000,37624.5,37958.9,37500.1,37856.5,687.36652702
2023-11-16T00:00:00.000+0000,37856.6,37927.7,37389.0,37429.5,803.17257128
2023-11-16T02:00:00.000+0000,37429.5,37538.6,37339.7,37451.3,352.15369264
2023-11-16T04:00:00.000+0000,37451.3,37502.2,37329.8,37453.1,275.01109791
2023-11-16T06:00:00.000+0000,37453.1,37616.8,37412.3,37439.5,321.01321864
2023-11-16T08:00:00.000+0000,37439.5,37482.8,37190.7,37354.0,541.25538467
2023-11-16T10:00:00.000+0000,37354.0,37536.9,37128.7,37251.2,596.30842392
2023-11-16T12:00:00.000+0000,37247.9,37319.1,36687.6,36772.7,1245.48462053
2023-11-16T14:00:00.000+0000,36772.1,36904.7,36261.5,36401.0,1452.95725731
2023-11-16T16:00:00.000+0000,36401.9,36637.2,36305.3,36311.0,582.21760247
2023-11-16T18:00:00.000+0000,36311.0,36397.8,35500.0,35916.9,1622.99511164
2023-11-16T20:00:00.000+0000,35917.1,36067.2,35668.5,35962.9,787.83259256
2023-11-16T22:00:00.000+0000,35963.1,36272.5,35946.1,36166.8,496.22063331
2023-11-17T00:00:00.000+0000,36166.8,36573.4,36103.2,36564.7,495.81856248
2023-11-17T02:00:00.000+0000,36564.7,36667.5,36314.5,36482.5,398.96419414
2023-11-17T04:00:00.000+0000,36482.6,36520.4,36154.0,36353.2,473.52654329
2023-11-17T06:00:00.000+0000,36355.8,36448.1,36209.6,36236.9,352.44047746
2023-11-17T08:00:00.000+0000,36237.3,36441.8,36163.6,36310.7,488.02184468
2023-11-17T10:00:00.000+0000,36310.7,36461.9,36128.5,36375.5,632.86576783
2023-11-17T12:00:00.000+0000,36375.5,36614.9,36250.6,36343.3,714.71974701
2023-11-17T14:00:00.000+0000,36343.4,36430.7,35865.2,36045.1,1291.26600417
2023-11-17T16:00:00.000+0000,36044.0,36831.8,35910.9,36499.6,1377.02629002
2023-11-17T18:00:00.000+0000,36499.6,36576.2,36248.0,36323.4,634.82868491
2023-11-17T20:00:00.000+0000,36323.4,36516.0,36305.3,36396.9,435.91540885
2023-11-17T22:00:00.000+0000,36396.9,36734.2,36395.5,36609.8,412.38317525
2023-11-18T00:00:00.000+0000,36609.9,36609.9,36378.8,36405.9,260.57345596
2023-11-18T02:00:00.000+0000,36405.9,36445.0,36357.8,36370.0,124.65792872
2023-11-18T04:00:00.000+0000,36370.1,36423.5,36307.6,36334.6,153.65872393
2023-11-18T06:00:00.000+0000,36334.7,36424.5,36185.3,36415.3,321.4692386
2023-11-18T08:00:00.000+0000,36415.4,36476.3,36379.7,36392.0,186.28305314
2023-11-18T10:00:00.000+0000,36392.0,36534.0,36391.9,36400.3,197.79945677
2023-11-18T12:00:00.000+0000,36402.1,36482.6,36356.4,36429.1,262.95301712
2023-11-18T14:00:00.000+0000,36429.2,36678.2,36414.9,36661.0,454.18136939
2023-11-18T16:00:00.000+0000,36662.1,36843.5,36596.3,36618.0,571.76760644
2023-11-18T18:00:00.000+0000,36618.1,36765.0,36611.0,36676.4,288.58676331
2023-11-18T20:00:00.000+0000,36676.5,36705.0,36526.4,36543.0,304.70940469
2023-11-18T22:00:00.000+0000,36543.1,36571.7,36442.1,36571.7,232.39723131
2023-11-19T00:00:00.000+0000,36571.8,36574.6,36397.5,36483.6,247.35526957
2023-11-19T02:00:00.000+0000,36483.6,36523.1,36405.0,36520.2,168.15134851
2023-11-19T04:00:00.000+0000,36520.3,36549.7,36488.0,36511.0,145.39902323
2023-11-19T06:00:00.000+0000,36511.0,36683.2,36497.9,36613.1,331.11398161
2023-11-19T08:00:00.000+0000,36613.2,36706.2,36581.8,36627.5,158.85740544
2023-11-19T10:00:00.000+0000,36628.9,36632.9,36381.9,36452.7,253.31244753
2023-11-19T12:00:00.000+0000,36452.8,36512.6,36402.6,36488.2,202.9163926
2023-11-19T14:00:00.000+0000,36488.2,36567.9,36389.3,36567.2,312.77009355
2023-11-19T16:00:00.000+0000,36567.2,36631.5,36512.2,36601.8,183.57100529
2023-11-19T18:00:00.000+0000,36601.8,36981.4,36598.8,36945.8,521.27291179
2023-11-19T20:00:00.000+0000,36945.8,37104.1,36808.9,36984.5,456.71132008
2023-11-19T22:00:00.000+0000,36984.5,37499.8,36922.9,37355.9,844.89573466
2023-11-20T00:00:00.000+0000,37361.2,37378.0,37143.0,37293.9,511.50512712
2023-11-20T02:00:00.000+0000,37293.8,37316.5,37043.5,37114.8,358.59275182
2023-11-20T04:00:00.000+0000,37114.9,37210.1,37038.5,37130.9,276.31100493
2023-11-20T06:00:00.000+0000,37131.0,37256.9,37061.1,37241.4,218.60311067
2023-11-20T08:00:00.000+0000,37241.5,37249.3,37060.7,37193.6,456.7332665
2023-11-20T10:00:00.000+0000,37193.9,37412.2,37090.0,37144.1,643.3947812
2023-11-20T12:00:00.000+0000,37144.1,37235.4,37054.7,37095.8,473.46619509
2023-11-20T14:00:00.000+0000,37095.8,37486.9,36700.0,37461.3,1190.35659638
2023-11-20T16:00:00.000+0000,37461.3,37742.3,36779.1,37572.4,1914.92605101
2023-11-20T18:00:00.000+0000,37576.1,37754.0,37298.9,37568.2,1092.2137655
2023-11-20T20:00:00.000+0000,37568.3,37596.8,37276.0,37411.4,525.15547626
2023-11-20T22:00:00.000+0000,37411.6,37603.4,37348.9,37446.3,486.82525231
2023-11-21T00:00:00.000+0000,37446.3,37623.0,37308.8,37597.3,445.24710385
2023-11-21T02:00:00.000+0000,37597.3,37645.4,37420.3,37463.9,539.49164788
2023-11-21T04:00:00.000+0000,37464.0,37480.8,37313.3,37353.9,211.45759505
2023-11-21T06:00:00.000+0000,37353.9,37408.9,37238.2,37275.8,359.92926524
2023-11-21T08:00:00.000+0000,37275.8,37413.3,37262.3,37309.8,227.30484675
2023-11-21T10:00:00.000+0000,37309.9,37402.4,37149.6,37175.8,295.18814163
2023-11-21T12:00:00.000+0000,37175.5,37227.1,37002.7,37011.9,544.5131826
2023-11-21T14:00:00.000+0000,37011.9,37193.0,36250.0,36979.1,2871.77540932
