Datetime,Open,High,Low,Close,Volume
2025-03-28T08:00:00.000+0000,1910.14,1918.33,1902.59,1909.07,3284.7928
2025-03-28T10:00:00.000+0000,1909.07,1923.93,1865.02,1900.68,9959.3172
2025-03-28T12:00:00.000+0000,1900.61,1903.63,1880.34,1886.9,6965.6948
2025-03-28T14:00:00.000+0000,1886.91,1894.51,1871.59,1872.01,5313.2012
2025-03-28T16:00:00.000+0000,1872.01,1884.7,1862.09,1884.01,4646.4062
2025-03-28T18:00:00.000+0000,1884.02,1887.24,1870.47,1874.08,3747.1643
2025-03-28T20:00:00.000+0000,1874.35,1891.15,1873.75,1886.14,2686.8353
2025-03-28T22:00:00.000+0000,1886.14,1902.05,1885.77,1896.85,1538.4814
2025-03-29T00:00:00.000+0000,1896.87,1913.45,1894.6,1910.11,1503.5633
2025-03-29T02:00:00.000+0000,1909.86,1912.72,1886.35,1900.06,2170.7227
2025-03-29T04:00:00.000+0000,1900.07,1904.98,1884.2,1888.67,2257.6514
2025-03-29T06:00:00.000+0000,1888.62,1888.62,1875.49,1880.45,1828.2704
2025-03-29T08:00:00.000+0000,1880.36,1887.24,1860.95,1877.44,3202.758
2025-03-29T10:00:00.000+0000,1877.27,1880.25,1832.46,1844.5,6702.4888
2025-03-29T12:00:00.000+0000,1844.58,1863.51,1841.74,1858.97,3921.2435
2025-03-29T14:00:00.000+0000,1859.2,1859.4,1833.88,1840.3,2915.0543
2025-03-29T16:00:00.000+0000,1840.22,1848.19,1797.76,1818.27,11622.8844
2025-03-29T18:00:00.000+0000,1818.18,1828.55,1809.05,1827.47,3776.8477
2025-03-29T20:00:00.000+0000,1827.82,1828.19,1812.75,1817.76,3774.9672
2025-03-29T22:00:00.000+0000,1817.76,1830.38,1811.74,1828.02,1451.991
2025-03-30T00:00:00.000+0000,1828.13,1842.68,1812.75,1835.12,2701.6346
2025-03-30T02:00:00.000+0000,1835.12,1844.41,1832.08,1834.47,1832.1396
2025-03-30T04:00:00.000+0000,1834.31,1846.69,1834.01,1838.1,957.6235
2025-03-30T06:00:00.000+0000,1837.95,1844.1,1832.7,1837.76,1005.2901
2025-03-30T08:00:00.000+0000,1837.73,1848.89,1837.72,1843.7,1583.7225
2025-03-30T10:00:00.000+0000,1843.69,1845.99,1826.6,1833.12,2345.1988
2025-03-30T12:00:00.000+0000,1833.21,1840.0,1790.08,1806.56,5250.8579
2025-03-30T14:00:00.000+0000,1806.64,1826.19,1803.62,1813.95,3214.0871
2025-03-30T16:00:00.000+0000,1813.91,1817.32,1785.54,1804.96,4170.8144
2025-03-30T18:00:00.000+0000,1804.96,1833.98,1804.96,1814.33,3650.1712
2025-03-30T20:00:00.000+0000,1814.33,1821.67,1801.31,1806.18,1454.6869
2025-03-30T22:00:00.000+0000,1806.14,1817.5,1767.93,1807.69,4922.0395
2025-03-31T00:00:00.000+0000,1807.82,1820.3,1777.05,1814.01,4542.4696
2025-03-31T02:00:00.000+0000,1814.01,1823.67,1795.46,1798.64,3103.9744
2025-03-31T04:00:00.000+0000,1798.5,1813.85,1792.95,1809.18,1815.0576
2025-03-31T06:00:00.000+0000,1809.18,1811.84,1789.03,1798.81,2615.5984
2025-03-31T08:00:00.000+0000,1798.8,1807.91,1781.32,1786.16,3512.7919
2025-03-31T10:00:00.000+0000,1786.35,1819.54,1777.85,1813.75,3258.481
2025-03-31T12:00:00.000+0000,1813.42,1846.31,1795.16,1818.68,6802.1723
2025-03-31T14:00:00.000+0000,1818.68,1854.67,1818.4,1842.33,7739.9326
2025-03-31T16:00:00.000+0000,1842.17,1847.06,1817.23,1825.98,3798.9129
2025-03-31T18:00:00.000+0000,1825.65,1847.35,1824.17,1827.42,2120.0179
2025-03-31T20:00:00.000+0000,1827.91,1834.72,1818.76,1824.21,1107.5327
2025-03-31T22:00:00.000+0000,1824.67,1831.88,1816.58,1822.28,1308.9968
2025-04-01T00:00:00.000+0000,1822.45,1842.43,1818.15,1826.39,2662.9462
2025-04-01T02:00:00.000+0000,1826.39,1841.11,1824.42,1834.99,904.3613
2025-04-01T04:00:00.000+0000,1834.99,1850.13,1832.17,1841.41,1409.2628
2025-04-01T06:00:00.000+0000,1841.42,1867.43,1839.7,1854.5,2944.2409
2025-04-01T08:00:00.000+0000,1854.33,1892.3,1854.08,1885.45,5906.8555
2025-04-01T10:00:00.000+0000,1885.45,1885.95,1856.73,1862.53,2354.2728
2025-04-01T12:00:00.000+0000,1862.53,1881.49,1859.79,1872.74,2168.5703
2025-04-01T14:00:00.000+0000,1872.56,1927.75,1842.59,1918.43,9642.8788
2025-04-01T16:00:00.000+0000,1918.54,1923.97,1907.69,1915.15,4078.436
2025-04-01T18:00:00.000+0000,1915.16,1915.61,1901.52,1910.05,1847.7264
2025-04-01T20:00:00.000+0000,1910.05,1923.0,1897.21,1914.84,1826.0082
2025-04-01T22:00:00.000+0000,1914.86,1919.99,1904.83,1905.21,1372.8448
2025-04-02T00:00:00.000+0000,1905.22,1908.48,1883.13,1892.45,2534.6109
2025-04-02T02:00:00.000+0000,1892.45,1893.05,1872.65,1876.52,2337.4315
2025-04-02T04:00:00.000+0000,1876.42,1883.17,1854.92,1856.07,2800.6022
2025-04-02T06:00:00.000+0000,1855.83,1866.75,1852.05,1865.15,2941.1219
2025-04-02T08:00:00.000+0000,1865.15,1887.98,1862.56,1879.29,2862.2322
2025-04-02T10:00:00.000+0000,1879.29,1887.5,1868.25,1869.09,2516.3258
2025-04-02T12:00:00.000+0000,1868.98,1892.61,1853.97,1871.54,4202.8429
2025-04-02T14:00:00.000+0000,1871.52,1918.73,1858.0,1900.78,16671.1809
2025-04-02T16:00:00.000+0000,1900.99,1913.97,1882.53,1892.55,5487.4526
2025-04-02T18:00:00.000+0000,1892.63,1916.13,1888.67,1911.75,1639.0974
2025-04-02T20:00:00.000+0000,1911.64,1955.99,1855.0,1867.02,138174.3552
2025-04-02T22:00:00.000+0000,1867.05,1867.55,1781.71,1795.27,111051.3105
2025-04-03T00:00:00.000+0000,1795.27,1834.98,1789.13,1826.5,9155.2613
2025-04-03T02:00:00.000+0000,1826.5,1832.64,1818.39,1824.27,2198.7715
2025-04-03T04:00:00.000+0000,1824.35,1845.21,1821.23,1821.77,3188.843
2025-04-03T06:00:00.000+0000,1821.78,1827.81,1807.37,1815.44,1784.9384
2025-04-03T08:00:00.000+0000,1815.44,1824.57,1809.75,1811.61,5710.9605
2025-04-03T10:00:00.000+0000,1811.6,1817.69,1787.73,1795.19,8369.6369
2025-04-03T12:00:00.000+0000,1795.19,1800.46,1750.0,1783.91,13089.516
2025-04-03T14:00:00.000+0000,1784.08,1784.89,1751.37,1782.21,8571.2108
2025-04-03T16:00:00.000+0000,1782.29,1790.64,1767.4,1776.28,4973.2227
2025-04-03T18:00:00.000+0000,1776.36,1799.21,1770.46,1787.01,5683.4036
2025-04-03T20:00:00.000+0000,1787.13,1818.83,1779.78,1812.27,2057.2856
2025-04-03T22:00:00.000+0000,1812.37,1821.69,1803.24,1817.07,1827.7574
2025-04-04T00:00:00.000+0000,1817.42,1823.09,1771.29,1782.32,2856.6169
2025-04-04T02:00:00.000+0000,1782.65,1803.37,1782.65,1792.91,2945.3297
2025-04-04T04:00:00.000+0000,1792.92,1806.55,1784.23,1806.27,1729.71557082
2025-04-04T06:00:00.000+0000,1806.2,1821.65,1799.39,1817.77,2747.0303
2025-04-04T08:00:00.000+0000,1817.78,1835.14,1814.49,1829.45,5632.3614
2025-04-04T10:00:00.000+0000,1829.38,1832.11,1758.47,1783.82,9043.2402
2025-04-04T12:00:00.000+0000,1783.91,1808.7,1769.6,1802.11,9834.5394
2025-04-04T14:00:00.000+0000,1802.11,1820.76,1775.77,1794.88,11666.8643
2025-04-04T16:00:00.000+0000,1795.23,1828.77,1783.39,1821.27,7415.8051
2025-04-04T18:00:00.000+0000,1821.2,1823.15,1802.25,1810.43,2667.3671
2025-04-04T20:00:00.000+0000,1810.37,1828.0,1807.62,1818.01,1296.6001
2025-04-04T22:00:00.000+0000,1818.02,1826.54,1809.55,1816.96,853.3906
2025-04-05T00:00:00.000+0000,1816.97,1827.17,1812.47,1819.68,1100.7556
2025-04-05T02:00:00.000+0000,1819.61,1821.3,1809.46,1810.17,814.5367
2025-04-05T04:00:00.000+0000,1810.17,1815.98,1807.18,1810.14,1047.6944
2025-04-05T06:00:00.000+0000,1810.15,1814.42,1803.98,1813.02,2219.7822
2025-04-05T08:00:00.000+0000,1813.03,1821.89,1810.01,1820.74,1302.5468
2025-04-05T10:00:00.000+0000,1820.75,1821.27,1806.88,1807.44,1580.8268
2025-04-05T12:00:00.000+0000,1807.44,1808.44,1783.37,1787.24,2783.5066
2025-04-05T14:00:00.000+0000,1787.24,1795.16,1778.29,1782.27,3165.7343
2025-04-05T16:00:00.000+0000,1782.2,1790.26,1780.44,1787.68,1535.81003591
2025-04-05T18:00:00.000+0000,1787.69,1795.46,1780.08,1782.2,975.0631
2025-04-05T20:00:00.000+0000,1782.21,1804.99,1764.87,1790.22,5063.5702
2025-04-05T22:00:00.000+0000,1790.31,1810.04,1790.21,1805.88,1185.4347
2025-04-06T00:00:00.000+0000,1805.88,1816.79,1803.04,1810.28,1330.8609
2025-04-06T02:00:00.000+0000,1810.32,1813.27,1802.02,1809.46,692.725
2025-04-06T04:00:00.000+0000,1809.58,1813.53,1806.09,1811.25,640.8628
2025-04-06T06:00:00.000+0000,1811.25,1812.46,1791.5,1797.94,1515.9328
2025-04-06T08:00:00.000+0000,1797.93,1798.19,1782.96,1791.06,1938.7096
2025-04-06T10:00:00.000+0000,1791.06,1792.23,1783.83,1789.19,917.3633
2025-04-06T12:00:00.000+0000,1789.19,1792.0,1737.55,1749.0,7954.1062
2025-04-06T14:00:00.000+0000,1748.88,1773.91,1744.93,1759.95,7553.8118
2025-04-06T16:00:00.000+0000,1759.98,1760.24,1670.0,1685.16,34236.4563
2025-04-06T18:00:00.000+0000,1684.86,1685.17,1602.11,1626.53,95151.819133
2025-04-06T20:00:00.000+0000,1626.23,1631.31,1556.0,1587.57,53847.2206
2025-04-06T22:00:00.000+0000,1587.65,1608.26,1537.36,1580.73,74405.9888
2025-04-07T00:00:00.000+0000,1580.91,1614.13,1553.02,1598.59,40791.2258
2025-04-07T02:00:00.000+0000,1598.28,1601.19,1521.14,1543.7,35251.1388
2025-04-07T04:00:00.000+0000,1543.61,1561.22,1533.82,1540.61,29309.9261
2025-04-07T06:00:00.000+0000,1540.61,1552.54,1412.19,1460.18,136161.756788
2025-04-07T08:00:00.000+0000,1460.17,1511.35,1455.61,1484.33,58671.8679
2025-04-07T10:00:00.000+0000,1484.46,1520.73,1474.86,1482.91,42204.2145
2025-04-07T12:00:00.000+0000,1483.26,1558.07,1478.06,1550.24,34960.6304
2025-04-07T14:00:00.000+0000,1550.41,1638.98,1534.48,1556.88,123798.7279
2025-04-07T16:00:00.000+0000,1556.53,1572.67,1526.15,1565.94,44473.3386
2025-04-07T18:00:00.000+0000,1566.1,1572.06,1542.38,1545.19,17542.8966
2025-04-07T20:00:00.000+0000,1545.37,1579.89,1545.0,1568.42,7888.5535
2025-04-07T22:00:00.000+0000,1568.77,1585.42,1551.59,1553.09,4659.2701
2025-04-08T00:00:00.000+0000,1553.1,1593.93,1541.33,1591.28,6730.5881
2025-04-08T02:00:00.000+0000,1591.28,1618.58,1579.49,1584.86,7097.1347
2025-04-08T04:00:00.000+0000,1584.75,1602.57,1582.22,1591.98,4125.7351
2025-04-08T06:00:00.000+0000,1591.9,1591.9,1562.17,1570.96,3939.4602
2025-04-08T08:00:00.000+0000,1570.9,1576.04,1554.57,1568.26,4167.4614
2025-04-08T10:00:00.000+0000,1568.26,1590.14,1564.97,1588.39,3356.6737
2025-04-08T12:00:00.000+0000,1588.4,1593.71,1551.24,1569.0,12473.4079
2025-04-08T14:00:00.000+0000,1568.49,1582.96,1518.32,1531.68,14099.7463
2025-04-08T16:00:00.000+0000,1531.67,1533.11,1454.19,1481.08,27214.4524
2025-04-08T18:00:00.000+0000,1481.0,1500.5,1455.22,1466.78,14358.8597
2025-04-08T20:00:00.000+0000,1466.88,1486.5,1460.3,1477.18,4827.0475
2025-04-08T22:00:00.000+0000,1477.35,1478.63,1446.48,1473.29,9291.2296
2025-04-09T00:00:00.000+0000,1473.44,1482.31,1385.0,1435.23,43391.49872
2025-04-09T02:00:00.000+0000,1435.22,1454.38,1407.7,1418.94,17933.1973
2025-04-09T04:00:00.000+0000,1418.81,1464.12,1414.81,1458.8,16338.075
2025-04-09T06:00:00.000+0000,1458.96,1491.92,1457.99,1483.31,12843.627
2025-04-09T08:00:00.000+0000,1483.34,1488.36,1470.86,1479.49,5840.5898
2025-04-09T10:00:00.000+0000,1479.49,1496.43,1445.14,1455.61,30445.1412
2025-04-09T12:00:00.000+0000,1455.34,1498.78,1440.25,1487.67,29718.8217
2025-04-09T14:00:00.000+0000,1487.46,1501.1,1469.43,1485.2,25997.0264
2025-04-09T16:00:00.000+0000,1485.19,1639.58,1481.95,1633.29,109087.5698
2025-04-09T18:00:00.000+0000,1632.92,1672.41,1613.63,1640.32,55085.327254
2025-04-09T20:00:00.000+0000,1640.9,1688.76,1640.83,1671.61,16528.4011
2025-04-09T22:00:00.000+0000,1671.52,1683.99,1655.92,1669.14,6256.8781
2025-04-10T00:00:00.000+0000,1669.35,1669.89,1628.39,1637.89,5262.2924
2025-04-10T02:00:00.000+0000,1637.89,1646.17,1602.07,1617.13,5642.2913
2025-04-10T04:00:00.000+0000,1617.14,1625.94,1605.82,1616.83,3427.7331
2025-04-10T06:00:00.000+0000,1617.22,1622.74,1583.33,1595.68,6402.1477
2025-04-10T08:00:00.000+0000,1595.68,1606.58,1583.34,1604.07,4123.0962
2025-04-10T10:00:00.000+0000,1604.1,1605.9,1581.59,1594.81,3204.0345
2025-04-10T12:00:00.000+0000,1594.8,1627.37,1560.62,1568.82,20385.7509
2025-04-10T14:00:00.000+0000,1568.82,1584.39,1483.4,1496.11,29241.8528
2025-04-10T16:00:00.000+0000,1496.04,1520.11,1472.91,1511.58,28460.1966
2025-04-10T18:00:00.000+0000,1511.54,1532.26,1507.41,1514.65,6760.1797
2025-04-10T20:00:00.000+0000,1514.33,1533.6,1514.3,1524.75,2482.3395
2025-04-10T22:00:00.000+0000,1524.76,1532.6,1514.75,1522.58,2802.2723
2025-04-11T00:00:00.000+0000,1522.35,1547.96,1505.09,1542.93,5894.0139
2025-04-11T02:00:00.000+0000,1543.11,1550.34,1533.61,1544.74,3647.4987
2025-04-11T04:00:00.000+0000,1544.46,1558.26,1541.18,1549.34,2954.465
2025-04-11T06:00:00.000+0000,1549.34,1562.23,1546.74,1552.89,2703.2784
2025-04-11T08:00:00.000+0000,1552.9,1572.12,1538.01,1563.85,9826.3632
2025-04-11T10:00:00.000+0000,1563.96,1584.96,1554.22,1558.66,5276.7941
2025-04-11T12:00:00.000+0000,1558.91,1581.26,1549.97,1570.93,9138.2155
2025-04-11T14:00:00.000+0000,1570.54,1570.57,1541.51,1565.42,9819.1931
2025-04-11T16:00:00.000+0000,1565.5,1591.09,1555.83,1580.17,4739.7241
2025-04-11T18:00:00.000+0000,1579.99,1582.34,1561.78,1565.87,2935.0087
2025-04-11T20:00:00.000+0000,1565.68,1587.0,1563.03,1572.85,3000.3607
2025-04-11T22:00:00.000+0000,1572.85,1575.42,1558.67,1566.72,1435.5633
2025-04-12T00:00:00.000+0000,1566.73,1569.84,1552.55,1554.53,1741.3227
2025-04-12T02:00:00.000+0000,1554.53,1559.33,1546.12,1554.47,1872.5246
2025-04-12T04:00:00.000+0000,1554.47,1572.48,1550.49,1568.62,3100.3784
2025-04-12T06:00:00.000+0000,1568.63,1585.22,1568.63,1581.91,3879.3333
2025-04-12T08:00:00.000+0000,1581.91,1606.19,1580.95,1597.39,5056.0421
2025-04-12T10:00:00.000+0000,1597.39,1598.68,1587.92,1593.98,1714.1098
2025-04-12T12:00:00.000+0000,1593.98,1646.57,1590.67,1638.56,14579.705
2025-04-12T14:00:00.000+0000,1638.59,1669.0,1635.3,1655.73,13983.9499
2025-04-12T16:00:00.000+0000,1655.74,1662.33,1628.34,1633.85,5950.272
2025-04-12T18:00:00.000+0000,1633.86,1655.09,1633.25,1642.58,2718.1513
2025-04-12T20:00:00.000+0000,1642.59,1659.87,1641.09,1647.22,3134.7628
2025-04-12T22:00:00.000+0000,1647.35,1656.01,1643.21,1644.17,1671.9932
2025-04-13T00:00:00.000+0000,1644.1,1649.71,1609.48,1617.06,3105.5042
2025-04-13T02:00:00.000+0000,1617.06,1629.26,1606.58,1624.58,2667.98
2025-04-13T04:00:00.000+0000,1624.58,1624.65,1597.17,1609.11,3123.4584
2025-04-13T06:00:00.000+0000,1609.29,1623.2,1607.85,1613.34,1743.2621
2025-04-13T08:00:00.000+0000,1613.45,1627.82,1608.61,1627.32,2000.9625
2025-04-13T10:00:00.000+0000,1627.32,1628.13,1592.64,1604.26,3749.2617
2025-04-13T12:00:00.000+0000,1604.3,1609.21,1566.1,1574.32,5459.5202
2025-04-13T14:00:00.000+0000,1574.06,1589.53,1568.49,1586.82,4342.698
2025-04-13T16:00:00.000+0000,1586.77,1648.89,1586.54,1637.0,8914.1404
2025-04-13T18:00:00.000+0000,1637.17,1647.09,1562.37,1590.36,13723.817
2025-04-13T20:00:00.000+0000,1590.37,1616.96,1572.36,1594.0,9204.7093
2025-04-13T22:00:00.000+0000,1594.0,1600.26,1581.87,1597.9,2896.4905
2025-04-14T00:00:00.000+0000,1597.9,1633.44,1595.6,1617.12,5957.5
2025-04-14T02:00:00.000+0000,1617.47,1660.0,1614.68,1629.78,6390.4236
2025-04-14T04:00:00.000+0000,1629.78,1642.65,1621.01,1624.48,2704.6341
2025-04-14T06:00:00.000+0000,1624.48,1636.48,1612.87,1635.83,2947.8644
2025-04-14T08:00:00.000+0000,1635.75,1645.46,1629.4,1641.32,3348.1913
2025-04-14T10:00:00.000+0000,1641.31,1691.4,1639.23,1675.4,8893.2427
2025-04-14T12:00:00.000+0000,1675.4,1680.59,1648.38,1658.51,5394.9816
2025-04-14T14:00:00.000+0000,1658.37,1689.8,1619.75,1628.08,13904.3792
2025-04-14T16:00:00.000+0000,1627.85,1649.71,1614.85,1647.95,10180.7322
2025-04-14T18:00:00.000+0000,1648.05,1651.5,1631.54,1636.63,3982.0357
2025-04-14T20:00:00.000+0000,1636.67,1638.25,1606.23,1624.36,3019.1299
2025-04-14T22:00:00.000+0000,1624.65,1629.33,1614.39,1623.81,1910.4985
2025-04-15T00:00:00.000+0000,1623.88,1638.38,1614.92,1634.52,3958.8178
2025-04-15T02:00:00.000+0000,1634.52,1643.74,1617.35,1637.93,3352.0854
2025-04-15T04:00:00.000+0000,1637.92,1648.32,1632.26,1639.23,1835.7432
2025-04-15T06:00:00.000+0000,1639.14,1647.14,1634.07,1644.97,1953.6008
2025-04-15T08:00:00.000+0000,1644.97,1652.17,1634.99,1648.73,2960.2179
2025-04-15T10:00:00.000+0000,1648.66,1651.45,1622.7,1632.11,3527.9151
2025-04-15T12:00:00.000+0000,1632.08,1660.88,1621.0,1628.87,8498.7147
2025-04-15T14:00:00.000+0000,1628.9,1637.13,1601.4,1620.99,11429.7936
2025-04-15T16:00:00.000+0000,1621.12,1627.78,1612.95,1616.0,2769.8008
2025-04-15T18:00:00.000+0000,1615.99,1619.02,1597.11,1607.02,3671.5996
2025-04-15T20:00:00.000+0000,1606.9,1614.74,1586.21,1603.71,2771.2717
2025-04-15T22:00:00.000+0000,1603.62,1603.76,1583.29,1588.97,2299.0159
2025-04-16T00:00:00.000+0000,1588.79,1600.74,1576.46,1596.81,4227.9127
2025-04-16T02:00:00.000+0000,1596.76,1604.54,1589.38,1591.33,1762.4592
2025-04-16T04:00:00.000+0000,1591.13,1593.72,1552.46,1569.26,8384.1206
2025-04-16T06:00:00.000+0000,1569.25,1579.84,1563.05,1564.41,2283.9507
2025-04-16T08:00:00.000+0000,1564.4,1583.32,1556.84,1568.19,4432.0433
2025-04-16T10:00:00.000+0000,1568.19,1586.05,1567.76,1584.06,2422.6416
2025-04-16T12:00:00.000+0000,1584.07,1588.46,1566.5,1567.83,3601.106
2025-04-16T14:00:00.000+0000,1567.78,1613.47,1567.26,1590.65,8315.1653
2025-04-16T16:00:00.000+0000,1590.66,1612.8,1538.0,1545.38,10644.7741
2025-04-16T18:00:00.000+0000,1545.73,1595.48,1543.22,1588.95,11947.4442
2025-04-16T20:00:00.000+0000,1588.62,1598.32,1570.06,1591.89,2990.6763
2025-04-16T22:00:00.000+0000,1592.03,1592.8,1572.83,1577.36,1763.3341
2025-04-17T00:00:00.000+0000,1577.36,1593.79,1574.72,1589.54,2425.6152
2025-04-17T02:00:00.000+0000,1589.37,1595.24,1577.5,1585.05,2011.1823
2025-04-17T04:00:00.000+0000,1585.02,1603.66,1580.97,1598.76,1695.0247
2025-04-17T06:00:00.000+0000,1598.91,1610.49,1597.39,1601.67,2208.1998
2025-04-17T08:00:00.000+0000,1601.68,1604.21,1591.56,1595.23,1807.0127
2025-04-17T10:00:00.000+0000,1595.24,1598.86,1588.67,1593.32,1433.8774
2025-04-17T12:00:00.000+0000,1593.32,1603.29,1589.38,1593.9,2150.1923
2025-04-17T14:00:00.000+0000,1593.89,1594.63,1563.43,1583.04,4472.7431
2025-04-17T16:00:00.000+0000,1583.04,1616.42,1577.72,1609.84,5703.174
2025-04-17T18:00:00.000+0000,1609.93,1615.66,1577.27,1581.5,4124.6309
2025-04-17T20:00:00.000+0000,1581.33,1591.78,1580.54,1587.78,3442.5051
2025-04-17T22:00:00.000+0000,1587.66,1591.76,1579.08,1583.83,1132.9912
2025-04-18T00:00:00.000+0000,1583.83,1589.39,1577.36,1582.94,1181.9858
2025-04-18T02:00:00.000+0000,1582.93,1587.55,1579.06,1584.3,1063.0384
2025-04-18T04:00:00.000+0000,1584.3,1585.19,1573.79,1581.63,1283.9107
2025-04-18T06:00:00.000+0000,1581.6,1585.22,1576.05,1584.1,2080.386
2025-04-18T08:00:00.000+0000,1584.18,1592.82,1583.67,1588.4,1491.8105
2025-04-18T10:00:00.000+0000,1588.41,1590.89,1582.41,1590.58,1227.0332
2025-04-18T12:00:00.000+0000,1590.58,1597.16,1587.15,1593.15,4166.861
2025-04-18T14:00:00.000+0000,1593.06,1596.27,1579.49,1583.16,2200.5079
2025-04-18T16:00:00.000+0000,1583.15,1592.97,1581.9,1592.1,2020.522
2025-04-18T18:00:00.000+0000,1591.8,1595.13,1589.88,1593.28,1176.3007
2025-04-18T20:00:00.000+0000,1593.27,1600.56,1590.47,1599.63,1515.668
2025-04-18T22:00:00.000+0000,1599.74,1599.99,1587.1,1588.77,1295.6215
2025-04-19T00:00:00.000+0000,1588.76,1590.89,1585.25,1590.04,1391.4025
2025-04-19T02:00:00.000+0000,1590.05,1600.21,1587.93,1597.79,3317.9133
2025-04-19T04:00:00.000+0000,1597.79,1613.37,1596.99,1602.4,2753.4398
2025-04-19T06:00:00.000+0000,1602.4,1604.02,1595.48,1600.93,1551.3833
2025-04-19T08:00:00.000+0000,1600.94,1606.37,1597.54,1598.17,1295.1944
2025-04-19T10:00:00.000+0000,1598.18,1600.72,1594.14,1596.98,1761.0867
2025-04-19T12:00:00.000+0000,1596.98,1606.32,1595.3,1604.43,1478.0868
2025-04-19T14:00:00.000+0000,1604.43,1612.33,1603.14,1607.31,2062.2939
2025-04-19T16:00:00.000+0000,1607.31,1631.73,1598.64,1618.72,3846.0926
2025-04-19T18:00:00.000+0000,1618.73,1623.03,1613.38,1614.75,2046.1952
2025-04-19T20:00:00.000+0000,1614.76,1622.22,1611.13,1620.89,1639.8927
2025-04-19T22:00:00.000+0000,1620.9,1621.09,1612.15,1613.11,1025.7368
2025-04-20T00:00:00.000+0000,1613.18,1618.8,1608.03,1617.86,1634.9875
2025-04-20T02:00:00.000+0000,1617.86,1619.01,1609.77,1611.91,1439.843
2025-04-20T04:00:00.000+0000,1611.92,1617.5,1609.56,1609.94,1212.5817
2025-04-20T06:00:00.000+0000,1609.94,1613.21,1587.34,1597.24,4513.8574
2025-04-20T08:00:00.000+0000,1597.25,1597.5,1586.67,1591.99,2034.4201
2025-04-20T10:00:00.000+0000,1591.78,1592.71,1566.0,1572.74,3956.9833
2025-04-20T12:00:00.000+0000,1572.74,1581.2,1571.37,1577.62,1644.9334
2025-04-20T14:00:00.000+0000,1577.62,1583.88,1571.1,1573.53,1859.7839
2025-04-20T16:00:00.000+0000,1573.53,1582.54,1571.54,1579.67,2428.5645
2025-04-20T18:00:00.000+0000,1579.67,1587.87,1578.23,1586.12,1463.9336
2025-04-20T20:00:00.000+0000,1586.13,1600.66,1583.75,1588.94,2921.8377
2025-04-20T22:00:00.000+0000,1588.95,1589.17,1574.53,1587.37,2194.372
2025-04-21T00:00:00.000+0000,1587.37,1629.66,1586.29,1628.54,5285.5243
2025-04-21T02:00:00.000+0000,1628.55,1645.29,1625.01,1634.37,5492.3272
2025-04-21T04:00:00.000+0000,1634.42,1656.4,1631.39,1648.09,5118.3428
2025-04-21T06:00:00.000+0000,1648.09,1658.51,1641.58,1645.75,4186.4921
2025-04-21T08:00:00.000+0000,1645.77,1654.65,1639.47,1642.44,3506.8813
2025-04-21T10:00:00.000+0000,1642.44,1643.35,1618.18,1626.53,3991.3668
2025-04-21T12:00:00.000+0000,1626.52,1631.8,1611.62,1612.01,3805.9433
2025-04-21T14:00:00.000+0000,1612.01,1641.71,1608.79,1623.32,6243.4072
2025-04-21T16:00:00.000+0000,1623.33,1626.12,1571.44,1578.39,10084.8042
2025-04-21T18:00:00.000+0000,1578.58,1581.04,1564.38,1574.12,7140.4904
