Datetime,Open,High,Low,Close,Volume
2025-06-26T08:00:00.000+0000,107817.3,108162.2,107283.5,107329.0,159.91648
2025-06-26T10:00:00.000+0000,107329.0,107462.2,107122.8,107337.0,90.09558973
2025-06-26T12:00:00.000+0000,107334.9,107427.0,106823.8,106989.0,269.00164
2025-06-26T14:00:00.000+0000,106963.8,107748.5,106568.5,107302.7,419.81217
2025-06-26T16:00:00.000+0000,107303.2,107433.8,107010.4,107194.3,244.91767
2025-06-26T18:00:00.000+0000,107194.4,107659.8,107137.5,107530.1,184.21903
2025-06-26T20:00:00.000+0000,107532.7,108000.0,106847.9,107031.0,248.00212
2025-06-26T22:00:00.000+0000,107031.0,107238.1,106871.0,106965.2,130.29203
2025-06-27T00:00:00.000+0000,106965.5,107222.0,106444.9,107128.4,177.40264
2025-06-27T02:00:00.000+0000,107128.5,107500.0,107060.9,107466.1,99.37521
2025-06-27T04:00:00.000+0000,107466.2,107564.1,107260.4,107260.4,142.34549
2025-06-27T06:00:00.000+0000,107260.3,107732.0,106871.2,106881.0,118.58025
2025-06-27T08:00:00.000+0000,106881.0,107132.8,106685.0,107086.2,162.27422
2025-06-27T10:00:00.000+0000,107086.2,107161.4,106922.9,106983.2,106.31567
2025-06-27T12:00:00.000+0000,106984.7,107194.5,106387.4,106807.4,239.63864
2025-06-27T14:00:00.000+0000,106825.2,107412.9,106384.7,107302.4,337.29903
2025-06-27T16:00:00.000+0000,107311.7,107703.8,106476.5,106879.3,321.05512
2025-06-27T18:00:00.000+0000,106866.5,107023.0,106448.8,106819.1,232.62047
2025-06-27T20:00:00.000+0000,106819.2,107272.6,106809.5,107050.0,159.32596
2025-06-27T22:00:00.000+0000,107048.4,107191.8,106969.6,107048.1,42.82372
2025-06-28T00:00:00.000+0000,107052.4,107178.7,106820.7,107066.9,72.8901
2025-06-28T02:00:00.000+0000,107066.9,107339.4,107016.7,107296.9,31.23684
2025-06-28T04:00:00.000+0000,107296.9,107308.5,107181.2,107290.1,21.7325
2025-06-28T06:00:00.000+0000,107290.1,107487.2,107290.0,107480.5,44.36425
2025-06-28T08:00:00.000+0000,107480.5,107486.8,107276.1,107308.1,26.66426
2025-06-28T10:00:00.000+0000,107308.1,107377.1,107259.5,107368.6,31.14307
2025-06-28T12:00:00.000+0000,107368.6,107374.9,107100.4,107108.8,44.01416
2025-06-28T14:00:00.000+0000,107108.8,107546.5,107108.7,107445.6,32.90677
2025-06-28T16:00:00.000+0000,107445.7,107538.8,107258.7,107465.3,91.20034
2025-06-28T18:00:00.000+0000,107465.3,107465.3,107229.0,107229.0,20.56446
2025-06-28T20:00:00.000+0000,107228.0,107330.0,107152.7,107320.5,20.56119
2025-06-28T22:00:00.000+0000,107320.5,107369.7,107260.5,107296.8,25.13286
2025-06-29T00:00:00.000+0000,107296.9,107498.6,107255.4,107317.7,43.67724
2025-06-29T02:00:00.000+0000,107317.8,107346.6,107178.7,107207.0,21.6602
2025-06-29T04:00:00.000+0000,107207.1,107302.2,107207.0,107302.2,21.67045
2025-06-29T06:00:00.000+0000,107302.2,107408.1,107302.1,107408.1,18.3241
2025-06-29T08:00:00.000+0000,107409.9,107960.7,107402.4,107885.6,116.37469
2025-06-29T10:00:00.000+0000,107885.6,108468.9,107839.3,108463.9,164.05296
2025-06-29T12:00:00.000+0000,108464.0,108500.0,108019.4,108053.9,110.28512
2025-06-29T14:00:00.000+0000,108053.9,108211.5,107652.3,107758.0,61.13208
2025-06-29T16:00:00.000+0000,107755.4,107787.3,107321.8,107533.5,111.85893
2025-06-29T18:00:00.000+0000,107533.6,107708.8,107371.3,107404.7,32.56618
2025-06-29T20:00:00.000+0000,107404.7,107723.0,107259.8,107540.2,87.05387
2025-06-29T22:00:00.000+0000,107542.1,108428.5,107542.1,108353.9,233.04116
2025-06-30T00:00:00.000+0000,108353.9,108775.5,108253.4,108496.3,242.96182
2025-06-30T02:00:00.000+0000,108496.3,108657.2,108428.4,108506.9,48.36358
2025-06-30T04:00:00.000+0000,108507.0,108534.0,108181.8,108287.4,49.49876
2025-06-30T06:00:00.000+0000,108287.3,108300.7,107485.6,107621.2,156.10883
2025-06-30T08:00:00.000+0000,107621.2,107745.0,107471.9,107483.0,73.438
2025-06-30T10:00:00.000+0000,107483.1,107956.6,107390.7,107660.1,54.91437
2025-06-30T12:00:00.000+0000,107660.2,107860.4,107483.8,107525.5,127.08688
2025-06-30T14:00:00.000+0000,107525.5,107778.6,106739.3,107587.6,502.18648
2025-06-30T16:00:00.000+0000,107585.5,107814.2,107287.8,107465.3,217.43516
2025-06-30T18:00:00.000+0000,107465.3,107793.8,107140.7,107752.7,168.60041
2025-06-30T20:00:00.000+0000,107749.9,107765.5,106920.9,107129.7,162.12235
2025-06-30T22:00:00.000+0000,107129.6,107306.0,107012.6,107151.4,111.12637
2025-07-01T00:00:00.000+0000,107151.0,107538.3,107026.4,107220.6,118.38125
2025-07-01T02:00:00.000+0000,107220.6,107403.0,107075.0,107195.1,65.76552
2025-07-01T04:00:00.000+0000,107195.2,107202.4,106738.9,106932.6,73.16993
2025-07-01T06:00:00.000+0000,106932.7,107182.1,106617.7,107171.9,96.56998
2025-07-01T08:00:00.000+0000,107176.2,107176.2,106504.7,106559.6,112.47156
2025-07-01T10:00:00.000+0000,106559.6,106631.6,106308.7,106600.0,126.37574
2025-07-01T12:00:00.000+0000,106605.6,106883.1,106303.0,106815.4,228.81366
2025-07-01T14:00:00.000+0000,106815.4,107190.2,105637.5,105950.0,441.51374
2025-07-01T16:00:00.000+0000,105953.6,106284.8,105830.5,106250.8,220.00251
2025-07-01T18:00:00.000+0000,106250.8,106258.7,105390.0,105394.3,293.73644
2025-07-01T20:00:00.000+0000,105394.3,106096.9,105252.5,105782.9,186.91459
2025-07-01T22:00:00.000+0000,105784.5,105911.7,105363.0,105681.3,81.50559
2025-07-02T00:00:00.000+0000,105681.3,105786.2,105105.0,105719.5,169.7402
2025-07-02T02:00:00.000+0000,105719.6,106210.5,105532.0,106185.6,199.12822
2025-07-02T04:00:00.000+0000,106186.5,106665.8,106137.2,106641.9,107.53818
2025-07-02T06:00:00.000+0000,106642.0,107181.0,106636.7,107077.8,173.38429
2025-07-02T08:00:00.000+0000,107077.8,107781.1,107077.8,107634.3,329.67442
2025-07-02T10:00:00.000+0000,107634.3,107836.8,107353.2,107484.6,126.84985
